,2022-406309,,//,02/21/2023,07:49:05 AM,42.21076,-71.17779,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:07 AM,42.21075,-71.17780,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:09 AM,42.21073,-71.17783,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:11 AM,42.21072,-71.17785,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:13 AM,42.21076,-71.17780,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:15 AM,42.21078,-71.17778,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:17 AM,42.21084,-71.17767,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:19 AM,42.21087,-71.17762,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:21 AM,42.21094,-71.17753,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:23 AM,42.21099,-71.17745,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:25 AM,42.21103,-71.17737,2,51,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:29 AM,42.21103,-71.17737,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:29 AM,42.21118,-71.17714,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:33 AM,42.21118,-71.17714,2,105,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:38 AM,42.21182,-71.17621,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:39 AM,42.21182,-71.17621,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:41 AM,42.21184,-71.17625,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:45 AM,42.21198,-71.17610,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:47 AM,42.21205,-71.17610,2,26,0,Y,0,,,Y,,,3,
